File,Total Time (minutes),Coding,Debugging,Testing,FC Flow Complexity,OV Object Vocabulary,OC Object Conjuration,AI Arithmetic Intricacy,DT Data Transfer,CM Comments,CS Code Structure,ID Inline Data,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\RealVectorTest.java,1321,681,377,261,144,535,275,81,125,12,122,24,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\RectangularCholeskyDecompositionTest.java,960,508,279,171,13,347,182,52,132,9,176,46,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\RRQRDecompositionTest.java,2242,1147,650,444,100,704,649,226,306,8,214,34,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\RRQRSolverTest.java,2355,1185,707,461,266,723,497,306,285,11,222,42,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SchurTransformerTest.java,2863,1400,895,567,555,704,465,428,359,9,276,64,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SingularValueDecompositionTest.java,4384,2197,1344,843,420,1014,936,821,586,14,484,106,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SingularValueSolverTest.java,1855,937,560,357,205,563,337,220,246,9,221,51,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SparseFieldMatrixTest.java,9928,4520,3221,2186,1723,1681,2928,283,2016,26,1056,213,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SparseFieldVectorTest.java,8594,4004,2727,1862,1527,1596,2937,301,1254,22,850,104,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SparseRealMatrixTest.java,8023,3720,2599,1703,1380,1718,1849,358,1445,23,1032,214,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SparseRealVectorTest.java,1157,620,318,218,11,619,255,11,137,10,82,28,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\SymmLQTest.java,7325,3532,2249,1543,1462,1493,2356,451,794,9,644,112,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\TriDiagonalTransformerTest.java,2458,1152,800,505,459,666,442,196,408,7,234,42,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\UnmodifiableArrayRealVectorTest.java,291,155,82,53,61,169,19,6,9,8,17,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\UnmodifiableOpenMapRealVectorTest.java,381,195,113,72,106,197,27,6,12,8,22,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\linear\UnmodifiableRealVectorAbstractTest.java,5829,2540,2003,1285,2570,1042,1085,121,552,35,407,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\clustering\DBSCANClustererTest.java,2901,1194,1064,642,162,441,755,23,1007,8,415,87,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\clustering\evaluation\SumOfClusterVariancesTest.java,746,373,222,150,85,328,127,29,98,6,64,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\clustering\FuzzyKMeansClustererTest.java,1512,764,444,303,218,591,351,46,160,7,117,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\clustering\KMeansPlusPlusClustererTest.java,2213,1072,685,454,503,789,391,104,249,14,146,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\clustering\MultiKMeansPlusPlusClustererTest.java,1305,593,441,270,196,347,242,104,259,7,122,25,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\distance\CanberraDistanceTest.java,382,203,108,70,0,187,70,23,43,6,41,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\distance\ChebyshevDistanceTest.java,333,180,93,59,0,178,52,23,33,6,32,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\distance\EarthMoversDistanceTest.java,375,201,106,67,0,197,66,11,42,6,42,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\distance\EuclideanDistanceTest.java,360,195,100,63,0,197,52,29,34,6,32,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\distance\ManhattanDistanceTest.java,339,183,95,60,0,178,52,29,33,6,32,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\MapUtilsTest.java,820,405,248,166,128,357,125,11,116,9,67,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\NetworkTest.java,1661,837,487,336,265,713,351,6,182,9,120,11,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\NeuronTest.java,1256,612,393,250,125,479,249,75,210,11,90,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\OffsetFeatureInitializer.java,200,113,53,34,5,122,27,11,6,9,17,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\oned\NeuronStringTest.java,2016,977,604,434,482,591,469,6,265,15,170,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\sofm\KohonenTrainingTaskTest.java,2211,1067,688,455,469,817,373,75,301,18,115,40,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\sofm\KohonenUpdateActionTest.java,1001,503,300,197,167,488,142,17,117,11,50,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\sofm\LearningFactorFunctionFactoryTest.java,808,443,216,148,0,375,191,69,68,7,77,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\sofm\NeighbourhoodSizeFunctionFactoryTest.java,666,366,177,122,0,347,156,23,56,6,63,12,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\sofm\TravellingSalesmanSolver.java,3444,1649,1096,699,740,1258,615,203,388,31,192,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\sofm\util\ExponentialDecayFunctionTest.java,446,249,116,80,0,281,81,0,31,6,37,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\sofm\util\QuasiSigmoidDecayFunctionTest.java,463,259,122,81,0,272,74,40,27,7,33,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ml\neuralnet\twod\NeuronSquareMesh2DTest.java,6692,3070,2089,1533,2277,760,1798,17,975,46,687,128,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\ContinuousOutputModelTest.java,2590,1289,799,502,191,986,521,272,383,9,189,36,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\events\EventFilterTest.java,2770,1409,832,529,220,770,711,503,272,11,225,56,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\events\EventStateTest.java,2196,1080,687,429,68,817,535,202,342,9,189,30,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\events\OverlappingEventsTest.java,1594,771,504,318,348,591,256,52,178,21,119,26,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\events\ReappearingEventTest.java,905,466,270,169,66,479,144,46,81,6,67,13,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\FirstOrderConverterTest.java,1305,631,412,261,276,451,237,98,139,6,83,12,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\JacobianMatricesTest.java,8761,3876,3041,1844,1567,1155,2186,1314,1747,16,653,120,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\AdamsBashforthIntegratorTest.java,1887,947,570,369,255,582,459,214,213,8,129,25,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\AdamsMoultonIntegratorTest.java,1887,947,570,369,255,582,459,214,213,8,129,25,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\ClassicalRungeKuttaIntegratorTest.java,4362,2035,1417,908,899,1080,1029,347,627,7,328,42,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\ClassicalRungeKuttaStepInterpolatorTest.java,1229,629,365,235,183,610,162,87,118,6,55,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\DormandPrince54IntegratorTest.java,3853,1897,1184,772,583,1155,996,341,451,8,278,39,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\DormandPrince54StepInterpolatorTest.java,2081,1051,624,405,308,873,363,191,217,6,105,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\DormandPrince853IntegratorTest.java,5486,2618,1748,1119,822,1371,1457,526,799,10,426,73,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\DormandPrince853StepInterpolatorTest.java,2081,1051,624,405,308,873,363,191,217,6,105,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\EulerIntegratorTest.java,2294,1116,715,462,444,779,482,138,266,6,157,19,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\EulerStepInterpolatorTest.java,2801,1309,925,566,444,854,487,289,516,6,163,39,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\GillIntegratorTest.java,2961,1426,933,601,533,911,676,208,378,7,216,29,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\GillStepInterpolatorTest.java,1229,629,365,235,183,610,162,87,118,6,55,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\GraggBulirschStoerIntegratorTest.java,4716,2298,1473,943,642,1286,1260,474,615,8,360,68,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\GraggBulirschStoerStepInterpolatorTest.java,2108,1067,631,409,308,892,357,202,217,6,106,17,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\HighamHall54IntegratorTest.java,3996,1904,1268,823,610,967,1111,347,578,10,323,48,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\HighamHall54StepInterpolatorTest.java,2081,1051,624,405,308,873,363,191,217,6,105,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\LutherIntegratorTest.java,4437,2073,1439,924,922,1061,1041,405,638,6,318,43,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\LutherStepInterpolatorTest.java,1235,632,366,236,183,610,162,92,118,6,55,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\MidpointIntegratorTest.java,2307,1123,719,464,444,779,482,150,266,6,158,19,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\MidpointStepInterpolatorTest.java,1242,636,368,237,183,619,160,92,118,6,54,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\StepProblem.java,516,263,155,98,16,291,97,6,56,6,41,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\ThreeEighthesIntegratorTest.java,2819,1357,888,573,533,873,634,196,352,7,197,24,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\nonstiff\ThreeEighthesStepInterpolatorTest.java,1229,629,365,235,183,610,162,87,118,6,55,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\DummyStepInterpolator.java,1023,504,315,204,256,422,151,11,83,26,67,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\DummyStepInterpolatorTest.java,1620,769,519,331,340,516,313,92,216,6,119,14,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\NordsieckStepInterpolatorTest.java,1209,621,359,228,183,610,141,92,109,6,54,11,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\StepInterpolatorTestUtils.java,1338,666,414,257,106,554,208,202,192,6,61,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\StepNormalizerOutputOverlapTest.java,531,264,175,92,38,169,46,0,78,7,146,44,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\StepNormalizerOutputTest.java,532,265,175,92,38,169,46,0,78,7,147,45,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\StepNormalizerOutputTestBase.java,2628,1161,901,564,129,854,641,40,766,21,143,30,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\sampling\StepNormalizerTest.java,1143,580,337,225,106,507,242,63,123,6,89,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblem1.java,672,325,212,134,123,281,87,29,92,10,45,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblem2.java,713,348,223,141,123,281,95,63,91,10,44,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblem3.java,1239,604,396,239,111,394,204,237,203,12,61,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblem4.java,1242,581,412,249,88,432,264,104,228,11,104,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblem5.java,176,100,46,29,5,112,16,11,6,8,16,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblem6.java,759,373,237,148,123,272,102,104,94,10,47,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblemAbstract.java,945,444,311,189,144,347,204,6,136,16,87,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblemFactory.java,222,120,61,40,5,141,26,0,22,8,19,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\ode\TestProblemHandler.java,1490,731,460,299,339,572,233,87,149,17,87,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\linear\SimplexSolverTest.java,16400,8174,5120,3105,679,1230,5022,2558,3057,12,2053,1787,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\linear\SimplexTableauTest.java,1389,681,434,273,123,422,271,144,222,6,143,54,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\gradient\CircleScalar.java,955,475,289,190,155,366,154,98,104,7,65,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\gradient\NonLinearConjugateGradientOptimizerTest.java,4845,2311,1580,954,291,845,1083,769,1020,33,591,210,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\MultiStartMultivariateOptimizerTest.java,1580,791,487,301,200,657,274,110,188,9,116,23,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\MultivariateFunctionMappingAdapterTest.java,2193,1007,731,454,258,525,606,121,424,7,211,37,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\MultivariateFunctionPenaltyAdapterTest.java,2224,1038,732,453,312,516,606,168,365,7,202,45,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\noderiv\BOBYQAOptimizerTest.java,7574,3381,2572,1620,1689,1155,1775,1030,1386,24,415,98,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\noderiv\CMAESOptimizerTest.java,10062,4568,3371,2122,1671,1399,2680,1585,1933,19,559,213,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\noderiv\PowellOptimizerTest.java,3297,1512,1087,697,762,676,701,405,527,20,164,39,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\noderiv\SimplexOptimizerMultiDirectionalTest.java,3377,1607,1099,669,361,798,827,521,548,11,245,64,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\scalar\noderiv\SimplexOptimizerNelderMeadTest.java,4025,1877,1336,812,492,760,1031,584,708,10,346,91,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\AbstractLeastSquaresOptimizerAbstractTest.java,7736,3640,2541,1554,371,1174,1758,1175,1762,33,1138,323,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\AbstractLeastSquaresOptimizerTest.java,1456,727,441,288,67,648,334,75,240,6,78,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\AbstractLeastSquaresOptimizerTestValidation.java,3235,1542,1025,667,688,1042,618,196,464,40,161,22,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\CircleProblem.java,2132,962,727,442,363,601,379,214,436,17,102,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\CircleVectorial.java,1274,605,408,261,230,441,210,110,194,7,76,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\GaussNewtonOptimizerTest.java,826,447,229,149,5,394,147,40,103,34,85,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\LevenbergMarquardtOptimizerTest.java,3870,1852,1244,773,481,1155,702,388,701,40,290,110,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\MinpackTest.java,18332,8003,6463,3865,3651,1549,3994,3310,3908,32,1487,397,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\RandomCirclePointGenerator.java,730,384,209,136,67,413,119,29,53,12,35,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\RandomStraightLinePointGenerator.java,684,359,196,127,67,385,111,23,48,14,34,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\StatisticalReferenceDataset.java,3452,1507,1202,742,1025,826,634,121,577,39,209,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\StatisticalReferenceDatasetFactory.java,2647,1136,965,545,127,375,574,631,747,10,141,39,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\jacobian\StraightLineProblem.java,1758,765,613,380,383,488,316,52,382,12,116,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\nonlinear\vector\MultiStartMultivariateVectorOptimizerTest.java,2067,1002,649,416,208,723,437,98,364,35,174,26,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\PointValuePairTest.java,400,208,116,75,56,197,48,17,39,6,31,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\PointVectorValuePairTest.java,527,259,162,105,112,197,75,23,65,6,43,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\SimplePointCheckerTest.java,497,268,137,91,0,225,115,58,44,6,38,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\SimpleValueCheckerTest.java,489,264,135,89,0,225,107,58,44,6,38,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\SimpleVectorValueCheckerTest.java,514,272,146,95,0,225,113,58,56,6,45,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\univariate\BracketFinderTest.java,1254,603,406,245,292,281,282,173,95,7,102,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\univariate\BrentOptimizerTest.java,3344,1683,1009,651,429,863,867,550,333,19,212,68,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\univariate\MultiStartUnivariateOptimizerTest.java,1716,852,525,338,278,563,351,185,196,8,106,26,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optim\univariate\SimpleUnivariateValueCheckerTest.java,468,258,125,84,0,225,103,58,33,6,32,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\direct\BOBYQAOptimizerTest.java,7640,3401,2601,1637,1751,1145,1779,1030,1394,26,414,98,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\direct\CMAESOptimizerTest.java,9888,4475,3326,2086,1720,1371,2569,1574,1888,19,539,206,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\direct\MultivariateFunctionMappingAdapterTest.java,2102,960,707,434,258,488,566,121,411,7,211,37,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\direct\MultivariateFunctionPenaltyAdapterTest.java,2117,984,703,429,312,479,554,168,349,7,202,45,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\direct\PowellOptimizerTest.java,3005,1367,999,638,749,601,618,358,479,20,144,32,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\direct\SimplexOptimizerMultiDirectionalTest.java,3005,1431,981,592,308,713,717,492,483,9,222,58,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\direct\SimplexOptimizerNelderMeadTest.java,3646,1699,1215,730,439,695,901,555,637,8,324,84,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\fitting\CurveFitterTest.java,1660,773,556,329,124,451,361,191,371,9,114,36,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\fitting\GaussianFitterTest.java,3018,1518,956,543,112,385,380,781,450,20,729,157,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\fitting\HarmonicFitterTest.java,2467,1156,799,512,516,563,521,249,410,16,144,46,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\test\java\org\apache\commons\math3\optimization\fitting\PolynomialFitterTest.java,4024,1925,1279,819,1023,704,797,689,456,19,262,71,
